5.0, 0.0
4.938441702975689, 0.7821723252011543
4.755282581475767, 1.545084971874737
4.455032620941839, 2.269952498697734
4.045084971874737, 2.938926261462366
3.5355339059327378, 3.5355339059327373
2.938926261462366, 4.045084971874737
2.269952498697734, 4.455032620941839
1.5450849718747373, 4.755282581475767
0.7821723252011547, 4.938441702975689
3.061616997868383e-16, 5.0
-0.7821723252011541, 4.938441702975689
-1.5450849718747368, 4.755282581475768
-2.2699524986977337, 4.455032620941839
-2.938926261462365, 4.045084971874737
-3.5355339059327373, 3.5355339059327378
-4.045084971874736, 2.9389262614623664
-4.455032620941839, 2.269952498697734
-4.755282581475767, 1.5450849718747375
-4.938441702975688, 0.7821723252011549
-5.0, 6.123233995736766e-16
-4.938441702975689, -0.7821723252011537
-4.755282581475768, -1.5450849718747364
-4.455032620941839, -2.2699524986977333
-4.045084971874737, -2.938926261462365
-3.5355339059327386, -3.5355339059327373
-2.9389262614623664, -4.045084971874736
-2.2699524986977346, -4.455032620941839
-1.5450849718747377, -4.755282581475767
-0.7821723252011552, -4.938441702975688
-9.184850993605148e-16, -5.0
0.7821723252011534, -4.938441702975689
1.5450849718747361, -4.755282581475768
2.2699524986977333, -4.455032620941839
2.9389262614623646, -4.045084971874738
3.535533905932737, -3.5355339059327386
4.045084971874736, -2.938926261462367
4.455032620941839, -2.2699524986977346
4.755282581475767, -1.5450849718747384
4.938441702975688, -0.7821723252011556
5.0, -1.2246467991473533e-15
