5.0, 0.0
4.755282581475767, 1.545084971874737
4.045084971874737, 2.938926261462366
2.938926261462366, 4.045084971874737
1.5450849718747373, 4.755282581475767
3.061616997868383e-16, 5.0
-1.5450849718747368, 4.755282581475768
-2.938926261462365, 4.045084971874737
-4.045084971874736, 2.9389262614623664
-4.755282581475767, 1.5450849718747375
-5.0, 6.123233995736766e-16
-4.755282581475768, -1.5450849718747364
-4.045084971874737, -2.938926261462365
-2.9389262614623664, -4.045084971874736
-1.5450849718747377, -4.755282581475767
-9.184850993605148e-16, -5.0
1.5450849718747361, -4.755282581475768
2.9389262614623646, -4.045084971874738
4.045084971874736, -2.938926261462367
4.755282581475767, -1.5450849718747384
5.0, -1.2246467991473533e-15
